Document Number,Document type,Document Date,Posting Date,Cost Center,Profit Center,Year/month,Account,Plant,Material,Quantity,Amount in local currency,Local Currency,Purchasing Document,Reference,Document currency,Offsetting acct no.,Base Unit of Measure,Alternative Account No.,Transaction Code,Text,Assignment
170001958,WE,28/06/2019,28/06/2019,303003,135,2019/06,50320,3YUM,30226729,-800,"-1,284,691",COP,4502043704,85742402,EUR,10500,KG,61204410,MIGO_GR,,
170001958,WE,28/06/2019,28/06/2019,303003,135,2019/06,50320,3YUM,30226729,-800,"-1,284,691",COP,4502043704,85742402,EUR,10500,KG,61204410,MIGO_GR,,
170001959,WE,28/06/2019,28/06/2019,303003,125,2019/06,50320,3YUM,30226540,"-1,634.400","-789,263",COP,4502005359,85743242,USD,10500,KG,61204410,MIGO_GR,,
170001959,WE,28/06/2019,28/06/2019,303003,125,2019/06,50320,3YUM,30226540,-544.800,"-263,088",COP,4502005359,85743242,USD,10500,KG,61204410,MIGO_GR,,
170001960,WE,28/06/2019,28/06/2019,303003,135,2019/06,50320,3YUM,30226502,"-1,000","-7,455,905",COP,4502001892,85744013,USD,10500,KG,61204410,MIGO_GR,,
170001960,WE,28/06/2019,28/06/2019,303003,135,2019/06,50320,3YUM,30226465,-420,"-1,009,502",COP,4502001892,85744013,USD,10500,KG,61204410,MIGO_GR,,
170001960,WE,28/06/2019,28/06/2019,303003,127,2019/06,50320,3YUM,30012257,"-1,800","-5,381,556",COP,4502001892,85744013,USD,10500,KG,61204410,MIGO_GR,,
170001961,WE,28/06/2019,28/06/2019,303003,135,2019/06,50320,3YUM,30531358,"-20,000","-9,307,788",COP,4501989955,85744909,USD,10500,KG,61204410,MIGO_GR,,
170001964,WE,02/07/2019,02/07/2019,303003,131,2019/07,50320,3YUM,35003130,"-2,000","-240,000",COP,4502066938,106075,COP,10530,EA,61204410,MIGO_GR,,
170001965,WE,02/07/2019,02/07/2019,303003,131,2019/07,50320,3YUM,35003130,-520,"-62,400",COP,4502066939,106075,COP,10530,EA,61204410,MIGO_GR,,
170001966,WE,02/07/2019,02/07/2019,303003,125,2019/07,50320,3YUM,90910147,"-4,856.577","-2,586,533",COP,4502040479,0041850702,USD,10520,KG,61204410,MIGO_GR,,
170001966,WE,02/07/2019,02/07/2019,303003,125,2019/07,50320,3YUM,90910147,"-1,545.275","-822,991",COP,4502040479,0041850702,USD,10520,KG,61204410,MIGO_GR,,
170001966,WE,02/07/2019,02/07/2019,303003,125,2019/07,50320,3YUM,90871342,-445.753,"-197,574",COP,4502040479,0041850702,USD,10520,KG,61204410,MIGO_GR,,
170001966,WE,02/07/2019,02/07/2019,303003,125,2019/07,50320,3YUM,91428065,-667.062,"-291,520",COP,4502040479,0041850702,USD,10520,KG,61204410,MIGO_GR,,
170001967,WE,02/07/2019,02/07/2019,303003,135,2019/07,50320,3YUM,30512500,"9,000","1,167,374",COP,4502005364,85745432,EUR,20010,KG,61204410,MIGO_GR,,
170001967,WE,02/07/2019,02/07/2019,303003,135,2019/07,50320,3YUM,30018996,"6,000","818,093",COP,4502005364,85745432,EUR,20010,KG,61204410,MIGO_GR,,
170001972,WE,03/07/2019,03/07/2019,303003,113,2019/07,50320,3YUM,35003210,190,"3,179,840",COP,4502048505,6402,COP,20010,EA,61204410,MIGO_GR,,
170001974,WE,03/07/2019,03/07/2019,303003,135,2019/07,50320,3YUM,30226632,"8,982.300","101,536",COP,4502070620,142,USD,20010,KG,61204410,MIGO_GR,,
170001975,WE,03/07/2019,03/07/2019,303003,135,2019/07,50320,3YUM,30013300,"10,000","160,508",COP,4502070625,037823,USD,20010,KG,61204410,MIGO_GR,,
170001976,WE,03/07/2019,03/07/2019,303003,135,2019/07,50320,3YUM,30013300,"8,990","144,297",COP,4502070625,037771,USD,20010,KG,61204410,MIGO_GR,,
170001978,WE,03/07/2019,03/07/2019,303003,135,2019/07,50320,3YUM,30018609,"21,500","523,220",COP,4502024128,85744658,USD,20010,KG,61204410,MIGO_GR,,
170001979,WE,04/07/2019,04/07/2019,303003,135,2019/07,50320,3YUM,30531358,"20,000","686,859",COP,4501964855,85746062,USD,20010,KG,61204410,MIGO_GR,,
170001980,WE,04/07/2019,04/07/2019,303003,135,2019/07,50320,3YUM,30530378,"17,100","9,994,857",COP,4501990017,85745735,EUR,20010,KG,61204410,MIGO_GR,,
170001981,WE,04/07/2019,04/07/2019,303003,135,2019/07,50320,3YUM,30018566,"10,020","143,387",COP,4502070625,37768,USD,20010,KG,61204410,MIGO_GR,,
170001984,WE,04/07/2019,04/07/2019,303003,135,2019/07,50320,3YUM,30225745,680,"12,682",COP,4501989209,85745883,USD,20010,KG,61204410,MIGO_GR,,
170001984,WE,04/07/2019,04/07/2019,303003,135,2019/07,50320,3YUM,30225745,"6,392","119,199",COP,4501989209,85745883,USD,20010,KG,61204410,MIGO_GR,,
170001984,WE,04/07/2019,04/07/2019,303003,135,2019/07,50320,3YUM,30225745,"13,600","253,617",COP,4501989209,85745883,USD,20010,KG,61204410,MIGO_GR,,
170001985,WE,04/07/2019,04/07/2019,303003,141,2019/07,50320,3BOG,91390745,-53.900,"-164,574",COP,4502040988,0041810249,EUR,10520,KG,61204410,MIGO_GR,,
170001986,WE,04/07/2019,04/07/2019,303003,141,2019/07,50320,3BOG,91390746,-34.300,"-92,058",COP,4502040988,0041810250,EUR,10520,KG,61204410,MIGO_GR,,
170001986,WE,04/07/2019,04/07/2019,303003,141,2019/07,50320,3BOG,91390747,-39.200,"-237,448",COP,4502040988,0041810250,EUR,10520,KG,61204410,MIGO_GR,,
170001986,WE,04/07/2019,04/07/2019,303003,141,2019/07,50320,3BOG,91390747,-4.900,"-29,681",COP,4502040988,0041810250,EUR,10520,KG,61204410,MIGO_GR,,
170001986,WE,04/07/2019,04/07/2019,303003,141,2019/07,50320,3BOG,91390748,-48.400,"-196,642",COP,4502040988,0041810250,EUR,10520,KG,61204410,MIGO_GR,,
170001987,WE,04/07/2019,04/07/2019,303003,141,2019/07,50320,3BOG,91398929,-400,"-1,917,471",COP,4502040988,0041810251,EUR,10520,KG,61204410,MIGO_GR,,
170001987,WE,04/07/2019,04/07/2019,303003,141,2019/07,50320,3BOG,91398929,-425,"-2,037,313",COP,4502040988,0041810251,EUR,10520,KG,61204410,MIGO_GR,,
170001987,WE,04/07/2019,04/07/2019,303003,141,2019/07,50320,3BOG,91398929,-175,"-838,894",COP,4502040988,0041810251,EUR,10520,KG,61204410,MIGO_GR,,
170001988,WE,04/07/2019,04/07/2019,303003,125,2019/07,50320,3YUM,90230453,540,"214,518",COP,4502059483,0041918955,USD,10545,KG,61204410,MIGO_GR,,
170001988,WE,04/07/2019,04/07/2019,303003,125,2019/07,50320,3YUM,90231112,200,"118,252",COP,4502059483,0041918955,USD,10545,KG,61204410,MIGO_GR,,
170001988,WE,04/07/2019,04/07/2019,303003,127,2019/07,50320,3YUM,91490503,60,"177,968",COP,4502059483,0041918955,USD,10545,KG,61204410,MIGO_GR,,
170001989,WE,04/07/2019,04/07/2019,303003,135,2019/07,50320,3YUM,30013324,"10,000","112,348",COP,4502070625,037879,USD,20010,KG,61204410,MIGO_GR,,
170001990,WE,04/07/2019,04/07/2019,303003,113,2019/07,50320,3YUM,35003210,190,"3,179,840",COP,4502048505,558S00452,COP,20010,EA,61204410,MIGO_GR,,
170001991,WE,04/07/2019,04/07/2019,303003,135,2019/07,50320,3YUM,30520789,"21,840","619,163",COP,4502025441,85746654,EUR,20010,KG,61204410,MIGO_GR,,
170001994,WE,05/07/2019,05/07/2019,303003,135,2019/07,50320,3YUM,91482534,880,"6,616,207",COP,4502054840,85744991,USD,20010,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,90230479,-200,"-332,423",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,91419134,-410,"-934,522",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,91419294,-500,"-726,019",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,91177197,-580,"-807,961",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,91177197,-580,"-807,962",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,90959728,-20,"-37,884",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,90231081,-200,"-346,172",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,90231081,-600,"-1,038,515",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,90231086,-400,"-675,449",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,90231102,-250,"-306,139",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,90231102,-250,"-306,139",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,90231108,-190,"-196,243",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002000,WE,05/07/2019,05/07/2019,303003,125,2019/07,50320,3YUM,90231108,-570,"-588,731",COP,4502040073,0041832775,EUR,10520,KG,61204410,MIGO_GR,,
170002003,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,30225263,270,"73,209",COP,4501931952,5989,USD,20010,KG,61204410,MIGO_GR,,
170002003,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,30225263,230,"62,363",COP,4501931952,5989,USD,20010,KG,61204410,MIGO_GR,,
170002004,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,30226445,535.140,"34,814",COP,4501952642,17721,USD,20010,KG,61204410,MIGO_GR,,
170002004,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,30226445,267.570,"17,407",COP,4501952642,17721,USD,20010,KG,61204410,MIGO_GR,,
170002006,WE,07/07/2019,07/07/2019,303003,135,2019/07,50320,3YUM,30013300,"9,990","111,544",COP,4502070625,38001,USD,20010,KG,61204410,MIGO_GR,,
170002007,WE,07/07/2019,07/07/2019,303003,135,2019/07,50320,3YUM,30013300,"9,290","103,728",COP,4502070625,37948,USD,20010,KG,61204410,MIGO_GR,,
170002008,WE,07/07/2019,07/07/2019,303003,135,2019/07,50320,3YUM,30226646,"9,450","146,354",COP,4502070625,037882,USD,20010,KG,61204410,MIGO_GR,,
170002009,WE,07/07/2019,07/07/2019,303003,135,2019/07,50320,3YUM,30018566,"10,010","143,244",COP,4502070625,37944,USD,20010,KG,61204410,MIGO_GR,,
170002010,WE,07/07/2019,07/07/2019,303003,113,2019/07,50320,3YUM,35003210,182,"3,045,952",COP,4502048505,6409,COP,20010,EA,61204410,MIGO_GR,,
170002011,WE,07/07/2019,07/07/2019,303003,135,2019/07,50320,3YUM,30528985,"20,000","22,429,812",COP,4502048561,85747183,USD,20010,KG,61204410,MIGO_GR,,
170002012,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90230453,-360,"-327,224",COP,4502040073,0041826923,EUR,10520,KG,61204410,MIGO_GR,,
170002012,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90230453,-540,"-490,837",COP,4502040073,0041826923,EUR,10520,KG,61204410,MIGO_GR,,
170002012,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,91225190,-50,"-134,152",COP,4502040073,0041826923,EUR,10520,KG,61204410,MIGO_GR,,
170002012,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,91225190,-130,"-348,795",COP,4502040073,0041826923,EUR,10520,KG,61204410,MIGO_GR,,
170002012,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90231076,-200,"-304,517",COP,4502040073,0041826923,EUR,10520,KG,61204410,MIGO_GR,,
170002012,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90231102,-250,"-306,139",COP,4502040073,0041826923,EUR,10520,KG,61204410,MIGO_GR,,
170002013,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,91419134,-600,"-1,367,593",COP,4502031715,0041832774,EUR,10520,KG,61204410,MIGO_GR,,
170002014,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90231136,-400,"-647,844",COP,4502040073,0041839551,EUR,10520,KG,61204410,MIGO_GR,,
170002015,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,91419295,-200,"-259,348",COP,4502031715,0041841154,EUR,10520,KG,61204410,MIGO_GR,,
170002016,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,91419295,-200,"-259,348",COP,4502040073,0041847496,EUR,10520,KG,61204410,MIGO_GR,,
170002017,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90231076,-600,"-913,552",COP,4502040073,0041853269,EUR,10520,KG,61204410,MIGO_GR,,
170002017,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90231076,-200,"-304,518",COP,4502040073,0041853269,EUR,10520,KG,61204410,MIGO_GR,,
170002018,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90231120,-400,"-25,057",COP,4502040073,0041854061,EUR,10520,KG,61204410,MIGO_GR,,
170002019,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,91583249,-200,"-481,768",COP,4502040073,0041859612,EUR,10520,KG,61204410,MIGO_GR,,
170002020,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90231081,-600,"-1,038,515",COP,4502052706,0041869066,EUR,10520,KG,61204410,MIGO_GR,,
170002020,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,90231112,-600,"-540,030",COP,4502052706,0041869066,EUR,10520,KG,61204410,MIGO_GR,,
170002021,WE,07/07/2019,07/07/2019,303003,125,2019/07,50320,3YUM,91419140,-200,"-361,072",COP,4502052706,0041869335,EUR,10520,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"2,200","127,338",COP,4502048705,0041855218,EUR,10545,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"-2,200",0,COP,4502048705,0041855218,EUR,10520,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"3,300","191,007",COP,4502048705,0041855218,EUR,10545,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"-3,300",0,COP,4502048705,0041855218,EUR,10520,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"3,300","191,007",COP,4502048705,0041855218,EUR,10545,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"-3,300",0,COP,4502048705,0041855218,EUR,10520,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"1,100","63,669",COP,4502048705,0041855218,EUR,10545,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"-1,100",0,COP,4502048705,0041855218,EUR,10520,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"2,200","127,338",COP,4502048705,0041855218,EUR,10545,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"-2,200",0,COP,4502048705,0041855218,EUR,10520,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"3,300","191,006",COP,4502048705,0041855218,EUR,10545,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"-3,300",0,COP,4502048705,0041855218,EUR,10520,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"2,200","127,338",COP,4502048705,0041855218,EUR,10545,KG,61204410,MIGO_GR,,
170002023,WE,07/07/2019,07/07/2019,303003,131,2019/07,50320,3YUM,91396992,"-2,200",0,COP,4502048705,0041855218,EUR,10520,KG,61204410,MIGO_GR,,
170002029,WE,08/07/2019,08/07/2019,303003,127,2019/07,50320,3YUM,90370710,150,"94,881",COP,4502057983,0041903249,EUR,10545,KG,61204410,MIGO_GR,,
170002029,WE,08/07/2019,08/07/2019,303003,127,2019/07,50320,3YUM,90370710,-150,0,COP,4502057983,0041903249,EUR,10520,KG,61204410,MIGO_GR,,
170002030,WE,08/07/2019,08/07/2019,303003,135,2019/07,50320,3YUM,30226632,"9,058.140","149,409",COP,4502070620,121,USD,20010,KG,61204410,MIGO_GR,,
170002034,WE,09/05/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90231079,200,"2,470,097",COP,4502002119,0041635629,EUR,10520,KG,61204410,MIGO_GR,,
170002035,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90231079,-190,"-2,346,592",COP,4502002119,0041635629,EUR,10520,KG,61204410,MIGO_GR,,
170002036,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90987688,-10,"-33,714",COP,4501992281,0041635628,EUR,10520,KG,61204410,MIGO_GR,,
170002038,WE,08/07/2019,08/07/2019,303003,113,2019/07,50320,3YUM,35003210,153,"2,560,608",COP,4502048505,6413,COP,20010,EA,61204410,MIGO_GR,,
170002039,WE,08/07/2019,08/07/2019,303003,135,2019/07,50320,3YUM,30013300,"9,290","216,201",COP,4502070625,38042,USD,20010,KG,61204410,MIGO_GR,,
170002041,WE,08/07/2019,08/07/2019,303003,127,2019/07,50320,3YUM,90090931,-90.800,"-422,186",COP,4502052561,0041891989,USD,10520,KG,61204410,MIGO_GR,,
170002041,WE,08/07/2019,08/07/2019,303003,127,2019/07,50320,3YUM,90921818,-817.200,"-2,208,166",COP,4502052561,0041891989,USD,10520,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90910655,"1,000","822,083",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90910655,400,"328,834",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90910655,200,"164,416",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90910595,"1,600","1,082,657",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90910650,"1,600","1,201,874",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,91165982,800,"643,065",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,91165982,800,"643,065",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90910654,"2,250","1,997,395",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90910599,"2,250","1,837,845",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90910659,"2,250","1,440,614",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90154165,"2,250","1,960,169",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,90910594,"1,800","1,350,909",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002042,WE,08/07/2019,08/07/2019,303003,125,2019/07,50320,3YUM,91238657,900,"715,323",COP,4502033867,85747719,EUR,10545,KG,61204410,MIGO_GR,,
170002043,WE,08/07/2019,08/07/2019,303003,127,2019/07,50320,3YUM,91349617,13.620,"16,090",COP,4502037091,0041889186,USD,10545,KG,61204410,MIGO_GR,,
170002043,WE,08/07/2019,08/07/2019,303003,127,2019/07,50320,3YUM,91349617,-13.620,0,COP,4502037091,0041889186,USD,10520,KG,61204410,MIGO_GR,,
170002043,WE,08/07/2019,08/07/2019,303003,123,2019/07,50320,3YUM,91349559,13.620,"21,414",COP,4502037091,0041889186,USD,10545,KG,61204410,MIGO_GR,,
170002043,WE,08/07/2019,08/07/2019,303003,127,2019/07,50320,3YUM,90033659,12.241,"21,639",COP,4502037091,0041889186,USD,10545,KG,61204410,MIGO_GR,,
170002044,WE,08/07/2019,08/07/2019,303003,135,2019/07,50320,3YUM,30531358,"20,000","1,826,619",COP,4501989956,85747726,USD,20010,KG,61204410,MIGO_GR,,
170002045,WE,08/07/2019,08/07/2019,303003,141,2019/07,50320,3YUM,30226483,"1,680","677,189",COP,4502022300,85747514,USD,20010,KG,61204410,MIGO_GR,,
170002045,WE,08/07/2019,08/07/2019,303003,141,2019/07,50320,3YUM,30226483,320,"128,988",COP,4502022300,85747514,USD,20010,KG,61204410,MIGO_GR,,
170002050,WE,09/07/2019,09/07/2019,303003,135,2019/07,50320,3YUM,30018566,"10,000","153,913",COP,4502070625,038095,USD,20010,KG,61204410,MIGO_GR,,
170002051,WE,09/07/2019,09/07/2019,303003,135,2019/07,50320,3YUM,30018609,"21,500","367,882",COP,4502024129,85745846,USD,20010,KG,61204410,MIGO_GR,,
170002053,WE,09/07/2019,09/07/2019,303003,135,2019/07,50320,3YUM,30226632,"9,141.880","76,978",COP,4502056851,142,USD,20010,KG,61204410,MIGO_GR,,
170002053,WE,09/07/2019,09/07/2019,303003,135,2019/07,50320,3YUM,30226632,"-9,141.880",0,COP,4502056851,142,USD,10500,KG,61204410,MIGO_GR,,
170002055,WE,09/07/2019,09/07/2019,303003,135,2019/07,50320,3YUM,30226632,"9,051.820","76,220",COP,4502056851,143,USD,20010,KG,61204410,MIGO_GR,,
170002055,WE,09/07/2019,09/07/2019,303003,135,2019/07,50320,3YUM,30226632,"-9,051.820",0,COP,4502056851,143,USD,10500,KG,61204410,MIGO_GR,,
170002056,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30518982,"3,600","299,385",COP,4502039813,85748301,USD,20010,KG,61204410,MIGO_GR,,
170002056,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30518982,"6,480","538,895",COP,4502039813,85748301,USD,20010,KG,61204410,MIGO_GR,,
170002056,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30226765,"4,000","327,672",COP,4502039813,85748301,USD,20010,KG,61204410,MIGO_GR,,
170002056,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30226767,845,"61,853",COP,4502039813,85748301,USD,20010,KG,61204410,MIGO_GR,,
170002057,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30013300,"9,980","308,687",COP,4502070625,38135,USD,20010,KG,61204410,MIGO_GR,,
170002058,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30226632,"9,191.650","202,203",COP,4502056851,144,USD,20010,KG,61204410,MIGO_GR,,
170002061,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30226633,"9,241.596","191,648",COP,4502070620,121,USD,20010,KG,61204410,MIGO_GR,,
170002064,WE,10/07/2019,10/07/2019,303003,113,2019/07,50320,3YUM,35003210,191,"3,196,576",COP,4502048505,558S00495,COP,20010,EA,61204410,MIGO_GR,,
170002065,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30529630,"8,000","1,035,115",COP,4501986074,85748107,USD,20010,KG,61204410,MIGO_GR,,
170002065,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30529630,"6,800","879,847",COP,4501986074,85748107,USD,20010,KG,61204410,MIGO_GR,,
170002065,WE,10/07/2019,10/07/2019,303003,135,2019/07,50320,3YUM,30529630,"1,200","155,267",COP,4501986074,85748107,USD,20010,KG,61204410,MIGO_GR,,
170002066,WE,10/07/2019,10/07/2019,303003,131,2019/07,50320,3YUM,30530962,"3,200","231,453",COP,4502018894,7061099882,USD,20010,KG,61204410,MIGO_GR,,
170002067,WE,10/07/2019,10/07/2019,303003,600,2019/07,50320,3YUM,56229458,198.500,"21,424",COP,4502033192,85747647,USD,20010,KG,61204410,MIGO_GR,,
170002067,WE,10/07/2019,10/07/2019,303003,600,2019/07,50320,3YUM,56229458,198.500,"21,392",COP,4502033192,85747647,USD,20010,KG,61204410,MIGO_GR,,
170002067,WE,10/07/2019,10/07/2019,303003,600,2019/07,50320,3YUM,56229458,198.500,"21,424",COP,4502033192,85747647,USD,20010,KG,61204410,MIGO_GR,,
170002067,WE,10/07/2019,10/07/2019,303003,600,2019/07,50320,3YUM,56229458,198.500,"21,392",COP,4502033192,85747647,USD,20010,KG,61204410,MIGO_GR,,
170002067,WE,10/07/2019,10/07/2019,303003,600,2019/07,50320,3YUM,56229458,217,"23,405",COP,4502033192,85747647,USD,20010,KG,61204410,MIGO_GR,,
170002067,WE,10/07/2019,10/07/2019,303003,600,2019/07,50320,3YUM,56229458,217,"23,405",COP,4502033192,85747647,USD,20010,KG,61204410,MIGO_GR,,
